date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:13:40	3042/3042	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2262f0f421-be2%22	https://demo.egenslab.com/html/tourxpro/demo/assets/images/icons/pd3.svg	D:/Tourism-web/tourism-web/demo.egenslab.com/html/tourxpro/demo/assets/images/icons/pd3.svg	(from https://demo.egenslab.com/html/tourxpro/demo/package-details.html)
15:13:40	825/825	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2262f0f423-339%22	https://demo.egenslab.com/html/tourxpro/demo/assets/images/icons/pd4.svg	D:/Tourism-web/tourism-web/demo.egenslab.com/html/tourxpro/demo/assets/images/icons/pd4.svg	(from https://demo.egenslab.com/html/tourxpro/demo/package-details.html)
15:13:41	611962/611962	---M--	200	added ('OK')	image/png	etag:%2262f0f43e-9567a%22	https://demo.egenslab.com/html/tourxpro/demo/assets/images/package/pd-thumb.png	D:/Tourism-web/tourism-web/demo.egenslab.com/html/tourxpro/demo/assets/images/package/pd-thumb.png	(from https://demo.egenslab.com/html/tourxpro/demo/package-details.html)
15:13:41	217663/217663	---M--	200	added ('OK')	image/png	etag:%2262f0f42c-3523f%22	https://demo.egenslab.com/html/tourxpro/demo/assets/images/package/feat-img2.png	D:/Tourism-web/tourism-web/demo.egenslab.com/html/tourxpro/demo/assets/images/package/feat-img2.png	(from https://demo.egenslab.com/html/tourxpro/demo/package-details.html)
15:13:42	169246/169246	---M--	200	added ('OK')	image/png	etag:%2262f0f42b-2951e%22	https://demo.egenslab.com/html/tourxpro/demo/assets/images/package/feat-img1.png	D:/Tourism-web/tourism-web/demo.egenslab.com/html/tourxpro/demo/assets/images/package/feat-img1.png	(from https://demo.egenslab.com/html/tourxpro/demo/package-details.html)
15:13:42	2412/2412	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2262f0f411-96c%22	https://demo.egenslab.com/html/tourxpro/demo/assets/images/icons/bus.svg	D:/Tourism-web/tourism-web/demo.egenslab.com/html/tourxpro/demo/assets/images/icons/bus.svg	(from https://demo.egenslab.com/html/tourxpro/demo/package-details.html)
15:13:42	84375/84375	---M--	200	added ('OK')	image/png	etag:%2262f0f42d-14997%22	https://demo.egenslab.com/html/tourxpro/demo/assets/images/package/feat-img3.png	D:/Tourism-web/tourism-web/demo.egenslab.com/html/tourxpro/demo/assets/images/package/feat-img3.png	(from https://demo.egenslab.com/html/tourxpro/demo/package-details.html)
15:13:42	27197/27197	---M--	200	added ('OK')	image/png	etag:%2262f0f442-6a3d%22	https://demo.egenslab.com/html/tourxpro/demo/assets/images/reviewer/commertor2.png	D:/Tourism-web/tourism-web/demo.egenslab.com/html/tourxpro/demo/assets/images/reviewer/commertor2.png	(from https://demo.egenslab.com/html/tourxpro/demo/package-details.html)
15:13:42	27431/27431	---M--	200	added ('OK')	image/png	etag:%2262f0f443-6b27%22	https://demo.egenslab.com/html/tourxpro/demo/assets/images/reviewer/commertor3.png	D:/Tourism-web/tourism-web/demo.egenslab.com/html/tourxpro/demo/assets/images/reviewer/commertor3.png	(from https://demo.egenslab.com/html/tourxpro/demo/package-details.html)
15:13:43	30941/30941	---M--	200	added ('OK')	image/png	etag:%2262f0f442-78dd%22	https://demo.egenslab.com/html/tourxpro/demo/assets/images/reviewer/commertor1.png	D:/Tourism-web/tourism-web/demo.egenslab.com/html/tourxpro/demo/assets/images/reviewer/commertor1.png	(from https://demo.egenslab.com/html/tourxpro/demo/package-details.html)
15:13:43	56317/56317	---M--	200	added ('OK')	image/png	etag:%2262f0f3f5-dbfd%22	https://demo.egenslab.com/html/tourxpro/demo/assets/images/gallary/pgl-1.png	D:/Tourism-web/tourism-web/demo.egenslab.com/html/tourxpro/demo/assets/images/gallary/pgl-1.png	(from https://demo.egenslab.com/html/tourxpro/demo/package-details.html)
15:13:43	48392/48392	---M--	200	added ('OK')	image/png	etag:%2262f0f3f5-bd08%22	https://demo.egenslab.com/html/tourxpro/demo/assets/images/gallary/pgl-2.png	D:/Tourism-web/tourism-web/demo.egenslab.com/html/tourxpro/demo/assets/images/gallary/pgl-2.png	(from https://demo.egenslab.com/html/tourxpro/demo/package-details.html)
15:13:44	114163/114163	---M--	200	added ('OK')	image/png	etag:%2262f0f3f9-1bdf3%22	https://demo.egenslab.com/html/tourxpro/demo/assets/images/gallary/pgx-1.png	D:/Tourism-web/tourism-web/demo.egenslab.com/html/tourxpro/demo/assets/images/gallary/pgx-1.png	(from https://demo.egenslab.com/html/tourxpro/demo/package-details.html)
15:13:44	57880/57880	---M--	200	added ('OK')	image/png	etag:%2262f0f3f6-e218%22	https://demo.egenslab.com/html/tourxpro/demo/assets/images/gallary/pgl-3.png	D:/Tourism-web/tourism-web/demo.egenslab.com/html/tourxpro/demo/assets/images/gallary/pgl-3.png	(from https://demo.egenslab.com/html/tourxpro/demo/package-details.html)
15:13:44	53780/53780	---M--	200	added ('OK')	image/png	etag:%2262f0f3f7-d214%22	https://demo.egenslab.com/html/tourxpro/demo/assets/images/gallary/pgl-4.png	D:/Tourism-web/tourism-web/demo.egenslab.com/html/tourxpro/demo/assets/images/gallary/pgl-4.png	(from https://demo.egenslab.com/html/tourxpro/demo/package-details.html)
15:13:45	47516/47516	---M--	200	added ('OK')	image/png	etag:%2262f0f3f7-b99c%22	https://demo.egenslab.com/html/tourxpro/demo/assets/images/gallary/pgl-5.png	D:/Tourism-web/tourism-web/demo.egenslab.com/html/tourxpro/demo/assets/images/gallary/pgl-5.png	(from https://demo.egenslab.com/html/tourxpro/demo/package-details.html)
15:13:45	121090/121090	---M--	200	added ('OK')	image/png	etag:%2262f0f3f9-1d902%22	https://demo.egenslab.com/html/tourxpro/demo/assets/images/gallary/pgx-2.png	D:/Tourism-web/tourism-web/demo.egenslab.com/html/tourxpro/demo/assets/images/gallary/pgx-2.png	(from https://demo.egenslab.com/html/tourxpro/demo/package-details.html)
